group	corr_value	gene_id
Targets	0.00523	ENSG00000157240
Targets	-0.16294	ENSG00000198435
Targets	0.00203	ENSG00000066629
Targets	0.03073	ENSG00000173334
Targets	0.03575	ENSG00000111737
Targets	0.06026	ENSG00000136842
Targets	0.01279	ENSG00000181751
Targets	-0.10549	ENSG00000198814
Targets	-0.04677	ENSG00000153339
Targets	0.14154	ENSG00000112033
Targets	0.22671	ENSG00000141551
Targets	0.40392	ENSG00000221978
Targets	-0.0292	ENSG00000129911
Targets	0.06941	ENSG00000100241
Targets	-0.13845	ENSG00000158321
Targets	-0.01904	ENSG00000157404
Targets	-0.03739	ENSG00000004799
Targets	0.13173	ENSG00000241839
Targets	0.21596	ENSG00000108669
Targets	0.01773	ENSG00000155760
Targets	0.04886	ENSG00000130340
Targets	0.12018	ENSG00000082074
Targets	-0.04586	ENSG00000091129
Targets	0.22991	ENSG00000173064
Targets	0.04089	ENSG00000110048
Targets	-0.05236	ENSG00000134755
Targets	0.01557	ENSG00000046604
Targets	0.11167	ENSG00000105976
Targets	0.05531	ENSG00000130749
Targets	-0.06083	ENSG00000110075
Targets	0.12534	ENSG00000181104
Targets	0.35706	ENSG00000146830
Targets	0.11496	ENSG00000125347
Targets	0.09185	ENSG00000184384
Targets	0.13466	ENSG00000134910
Targets	0.11744	ENSG00000197037
Targets	0.04553	ENSG00000140332
Targets	-0.16542	ENSG00000204519
Targets	-0.26873	ENSG00000121481
Targets	-0.15907	ENSG00000166454
Targets	-0.02742	ENSG00000101670
Targets	0.00544	ENSG00000146083
Targets	0.12295	ENSG00000130164
Targets	-0.08899	ENSG00000084676
Targets	0.05416	ENSG00000184545
Targets	0.21585	ENSG00000139718
Targets	0.07071	ENSG00000119707
Targets	0.23244	ENSG00000074755
Targets	-0.00354	ENSG00000157107
Targets	-0.06353	ENSG00000176597
Targets	0.14891	ENSG00000105971
Targets	-0.11352	ENSG00000106078
Targets	-0.07146	ENSG00000011007
Targets	0.0622	ENSG00000155304
Targets	0.10757	ENSG00000185950
Targets	-0.03926	ENSG00000071564
Targets	0.0559	ENSG00000163347
Targets	-0.13042	ENSG00000065809
Targets	0.13014	ENSG00000069020
Targets	0.00271	ENSG00000122574
Targets	0.30308	ENSG00000165915
Targets	0.18862	ENSG00000121281
Targets	-0.05304	ENSG00000130224
Targets	-0.00466	ENSG00000005020
Targets	-0.10022	ENSG00000181744
Targets	-0.09081	ENSG00000106299
Targets	0.13749	ENSG00000069424
Targets	-0.06504	ENSG00000183723
Targets	-0.13481	ENSG00000042429
Targets	-0.04647	ENSG00000142599
Targets	0.09495	ENSG00000132294
Targets	0.33249	ENSG00000158805
Targets	0.20804	ENSG00000141644
Targets	0.23484	ENSG00000143641
Targets	0.11339	ENSG00000005339
Targets	-0.01709	ENSG00000118200
Targets	-0.02617	ENSG00000176490
Targets	-0.07578	ENSG00000182771
Targets	-0.04292	ENSG00000178538
Targets	-0.10127	ENSG00000168743
Targets	0.05655	ENSG00000185551
Targets	0.18407	ENSG00000005893
Targets	-0.035	ENSG00000197122
Targets	0.0846	ENSG00000143093
Targets	-0.03562	ENSG00000166086
Targets	-0.02747	ENSG00000110881
Targets	0.0608	ENSG00000011275
Targets	-0.08763	ENSG00000116675
Targets	0.11463	ENSG00000086062
Targets	0.00962	ENSG00000183864
Targets	0.05681	ENSG00000198363
Targets	0.08332	ENSG00000143384
Targets	0.01558	ENSG00000088256
Targets	0.01476	ENSG00000140391
Targets	0.08687	ENSG00000102158
Targets	0.03589	ENSG00000166734
Targets	0.20876	ENSG00000072786
Targets	0.13062	ENSG00000183495
Targets	-0.1341	ENSG00000184602
Targets	-0.08568	ENSG00000084444
Targets	0.19303	ENSG00000132824
Targets	-0.07962	ENSG00000140941
Targets	-0.04287	ENSG00000164402
Targets	0.10194	ENSG00000204256
Targets	-0.0631	ENSG00000130559
Targets	0.05805	ENSG00000164181
Targets	-0.09181	ENSG00000179152
Targets	-0.05818	ENSG00000086619
Targets	0.24787	ENSG00000186111
Targets	0.05578	ENSG00000106948
Targets	-0.15361	ENSG00000205339
Targets	-0.16815	ENSG00000135503
Targets	-0.06271	ENSG00000198142
Targets	-0.0484	ENSG00000151025
Targets	0.04841	ENSG00000113916
Targets	-0.05893	ENSG00000122042
Targets	0.13646	ENSG00000148719
Targets	0.18006	ENSG00000129933
Targets	0.07375	ENSG00000196743
Targets	0.11499	ENSG00000162231
Targets	-0.28348	ENSG00000091009
Targets	0.0497	ENSG00000106546
Targets	-0.02435	ENSG00000108946
Targets	-0.20631	ENSG00000131398
Targets	0.01427	ENSG00000166471
Targets	0.16721	ENSG00000128595
Targets	0.00898	ENSG00000168421
Targets	-0.04261	ENSG00000205133
Targets	0.0884	ENSG00000206560
Targets	0.10744	ENSG00000008256
Targets	0.02874	ENSG00000170242
Targets	0.04939	ENSG00000117868
Targets	-0.01016	ENSG00000198561
Targets	0.04847	ENSG00000140577
Targets	-0.13395	ENSG00000134287
Targets	-0.17101	ENSG00000142875
Targets	-0.04227	ENSG00000171988
Targets	0.06127	ENSG00000153214
Targets	0.13736	ENSG00000168461
Targets	0.02971	ENSG00000170248
Targets	0.16126	ENSG00000151553
Targets	-0.11813	ENSG00000095637
Targets	0.00747	ENSG00000133657
Targets	-0.22115	ENSG00000065911
Targets	-0.10341	ENSG00000137075
Targets	0.05459	ENSG00000157933
Targets	0.07568	ENSG00000198399
Targets	0.04503	ENSG00000138594
Targets	0.04681	ENSG00000115993
Targets	-0.02089	ENSG00000166532
Targets	-0.10722	ENSG00000067369
Targets	0.08771	ENSG00000146530
Targets	-0.12649	ENSG00000011523
Targets	-0.13005	ENSG00000071054
Targets	-0.0319	ENSG00000170348
Targets	0.27931	ENSG00000178951
Targets	-0.11263	ENSG00000107929
Targets	0.08273	ENSG00000179364
Targets	-0.15776	ENSG00000158470
Targets	-0.01043	ENSG00000151458
Targets	0.15616	ENSG00000114554
Targets	0.06601	ENSG00000124151
Targets	0.02209	ENSG00000025039
Targets	-0.13933	ENSG00000162367
Targets	0.00376	ENSG00000102471
Targets	-0.0148	ENSG00000180530
Targets	0.00925	ENSG00000117020
Targets	-0.09506	ENSG00000151150
Targets	-0.20572	ENSG00000137942
Targets	0.0698	ENSG00000096070
Targets	-0.17644	ENSG00000187109
Targets	-0.09875	ENSG00000131023
Targets	-0.14958	ENSG00000196227
Targets	-0.1196	ENSG00000170915
Targets	-0.0396	ENSG00000065613
Targets	0.0694	ENSG00000067082
Targets	-0.07524	ENSG00000121749
Targets	0.06551	ENSG00000138448
Targets	0.25732	ENSG00000147454
Targets	-0.09943	ENSG00000136536
Targets	0.0524	ENSG00000162337
Targets	-0.0506	ENSG00000131149
Targets	0.10588	ENSG00000138593
Targets	0.00733	ENSG00000068305
Targets	0.27137	ENSG00000204681
Targets	0.07273	ENSG00000037749
Targets	-0.11217	ENSG00000116191
Targets	-0.00243	ENSG00000162512
Targets	0.09436	ENSG00000145734
Targets	0.12728	ENSG00000050820
Targets	-0.06109	ENSG00000187678
Targets	0.02392	ENSG00000023909
Targets	0.02073	ENSG00000178904
Targets	-0.04709	ENSG00000007168
Targets	-0.06389	ENSG00000183579
Targets	0.01661	ENSG00000116017
Targets	0.07107	ENSG00000038532
Targets	0.17188	ENSG00000113580
Targets	0.26306	ENSG00000116604
Targets	-0.02	ENSG00000108510
Targets	-0.03764	ENSG00000163293
Targets	-0.10228	ENSG00000139826
Targets	0.02393	ENSG00000101346
Targets	-0.03129	ENSG00000105939
Targets	0.02155	ENSG00000196776
Targets	-0.11201	ENSG00000124486
Targets	-0.00971	ENSG00000173276
Targets	0.09549	ENSG00000103111
Targets	0.02906	ENSG00000110723
Targets	0.00059	ENSG00000011201
Targets	-0.0336	ENSG00000077147
Targets	0.02478	ENSG00000163110
Targets	-0.01433	ENSG00000100697
Targets	0.05949	ENSG00000165813
Targets	-0.06876	ENSG00000156675
Targets	-0.24433	ENSG00000029363
Targets	-0.02474	ENSG00000182957
Targets	-0.09826	ENSG00000197860
Targets	-0.0313	ENSG00000100154
Targets	0.08662	ENSG00000160218
Targets	0.24689	ENSG00000186591
Targets	-0.1958	ENSG00000133985
Targets	-0.32414	ENSG00000078140
Targets	-0.05211	ENSG00000151692
Targets	-0.10935	ENSG00000136603
Targets	-0.09052	ENSG00000132359
Targets	-0.01984	ENSG00000080815
Targets	0.13777	ENSG00000183508
Targets	-0.09486	ENSG00000134243
Targets	-0.0058	ENSG00000213853
Targets	-0.08925	ENSG00000114331
Targets	-0.17248	ENSG00000183943
Targets	-0.01323	ENSG00000089057
Targets	-0.01394	ENSG00000101152
Targets	0.01639	ENSG00000111860
Targets	-0.01982	ENSG00000006468
Targets	0.11949	ENSG00000127329
Targets	-0.04104	ENSG00000116852
Targets	-0.01221	ENSG00000179454
Targets	0.0984	ENSG00000164938
Targets	0.11831	ENSG00000109118
Targets	0.09382	ENSG00000082258
Targets	-0.04927	ENSG00000132326
Targets	-0.05362	ENSG00000125827
Targets	-0.09278	ENSG00000025293
Targets	0.09576	ENSG00000169641
Targets	-0.06327	ENSG00000117500
Targets	-0.03785	ENSG00000163577
Targets	-0.21877	ENSG00000122779
Targets	0.11952	ENSG00000148358
Targets	0.00487	ENSG00000174437
Targets	0.00526	ENSG00000166900
Targets	0.06121	ENSG00000108582
Targets	-0.2893	ENSG00000153936
Targets	0.18202	ENSG00000165633
Targets	0.21187	ENSG00000118217
Targets	0.1942	ENSG00000071537
Targets	0.05984	ENSG00000187134
Targets	0.05463	ENSG00000048471
Targets	-0.24662	ENSG00000122068
Targets	-0.09765	ENSG00000152127
Targets	0.10188	ENSG00000113742
Targets	-0.08414	ENSG00000187605
Targets	0.05318	ENSG00000149289
Targets	-0.01002	ENSG00000147852
Targets	0.01728	ENSG00000123575
Targets	-0.18495	ENSG00000100596
Targets	-0.14144	ENSG00000109133
Targets	0.10772	ENSG00000135968
Targets	0.14738	ENSG00000164327
Targets	-0.1141	ENSG00000105926
Targets	-0.20749	ENSG00000205189
Targets	-0.10257	ENSG00000088179
Targets	0.16916	ENSG00000169359
Targets	-0.0351	ENSG00000149212
Targets	0.00477	ENSG00000124209
Targets	-0.09056	ENSG00000083312
Targets	0.05561	ENSG00000143970
Targets	0.01875	ENSG00000128585
Targets	-0.02151	ENSG00000160551
Targets	-0.15739	ENSG00000078177
Targets	0.0934	ENSG00000151422
Targets	-0.03631	ENSG00000118922
Targets	0.09978	ENSG00000105810
Targets	-0.02449	ENSG00000106460
Targets	-0.02256	ENSG00000100354
Targets	0.07532	ENSG00000055609
Targets	-0.00298	ENSG00000079950
Background	0.15085	ENSG00000115919
Background	-0.23766	ENSG00000115539
Background	0.20717	ENSG00000155363
Background	-0.07174	ENSG00000171421
Background	-0.1943	ENSG00000136891
Background	0.06499	ENSG00000187242
Background	-0.00969	ENSG00000164961
Background	-0.08942	ENSG00000146215
Background	-0.05225	ENSG00000105618
Background	-0.15963	ENSG00000105409
Background	0.32104	ENSG00000104859
Background	0.2492	ENSG00000159403
Background	0.20622	ENSG00000171307
Background	0.02983	ENSG00000168528
Background	0.31921	ENSG00000105397
Background	-0.20808	ENSG00000171960
Background	0.06808	ENSG00000170745
Background	0.27885	ENSG00000205560
Background	0.16528	ENSG00000100147
Background	0.00314	ENSG00000170310
Background	0.05775	ENSG00000111679
Background	0.07958	ENSG00000198960
Background	-0.00438	ENSG00000183763
Background	0.08502	ENSG00000108786
Background	0.04059	ENSG00000109610
Background	-0.10251	ENSG00000142676
Background	-0.02828	ENSG00000139832
Background	-0.03995	ENSG00000179409
Background	0.10293	ENSG00000139547
Background	-0.01184	ENSG00000204301
Background	-0.0392	ENSG00000198841
Background	-0.16412	ENSG00000137656
Background	0.13734	ENSG00000143569
Background	-0.1256	ENSG00000167632
Background	-0.23927	ENSG00000175792
Background	0.07162	ENSG00000198467
Background	0.05693	ENSG00000243279
Background	0.03758	ENSG00000215014
Background	-0.04217	ENSG00000182272
Background	0.04281	ENSG00000178386
Background	-0.10248	ENSG00000102384
Background	-0.0055	ENSG00000128463
Background	0.02481	ENSG00000183019
Background	-0.02049	ENSG00000244607
Background	0.28168	ENSG00000166682
Background	0.01782	ENSG00000183486
Background	0.05749	ENSG00000142910
Background	0.09396	ENSG00000135502
Background	-0.1066	ENSG00000174871
Background	-0.00188	ENSG00000126953
Background	-0.14214	ENSG00000100294
Background	0.02544	ENSG00000171817
Background	0.14611	ENSG00000010219
Background	-0.04612	ENSG00000141499
Background	-0.02882	ENSG00000213889
Background	-0.00606	ENSG00000167670
Background	-0.04332	ENSG00000092094
Background	0.0406	ENSG00000204947
Background	0.26535	ENSG00000162542
Background	-0.0106	ENSG00000177599
Background	-0.18928	ENSG00000156795
Background	0.1816	ENSG00000169696
Background	-0.008	ENSG00000070759
Background	0.05219	ENSG00000148120
Background	0.13385	ENSG00000172183
Background	0.05607	ENSG00000147255
Background	0.04606	ENSG00000197363
Background	-0.03405	ENSG00000198157
Background	-0.06493	ENSG00000213888
Background	-0.01237	ENSG00000213760
Background	0.17569	ENSG00000083223
Background	0.06118	ENSG00000168060
Background	0.05862	ENSG00000183647
Background	-0.24238	ENSG00000182518
Background	0.03557	ENSG00000188690
Background	0.0243	ENSG00000160688
Background	0.04192	ENSG00000162129
Background	-0.14472	ENSG00000151445
Background	0.26959	ENSG00000011478
Background	0.20165	ENSG00000254469
Background	0.09395	ENSG00000145014
Background	-0.00072	ENSG00000185272
Background	-0.00216	ENSG00000130305
Background	0.00534	ENSG00000249709
Background	0.14868	ENSG00000158717
Background	-0.00361	ENSG00000154328
Background	0.13314	ENSG00000119723
Background	-0.00284	ENSG00000164675
Background	0.09511	ENSG00000105953
Background	-0.1035	ENSG00000168818
Background	0.03452	ENSG00000088836
Background	0.00464	ENSG00000173914
Background	-0.06475	ENSG00000241360
Background	0.07488	ENSG00000133313
Background	0.13743	ENSG00000175463
Background	-0.17963	ENSG00000138111
Background	0.07901	ENSG00000168918
Background	0.23363	ENSG00000129749
Background	-0.16224	ENSG00000053770
Background	0.12206	ENSG00000119509
Background	0.02727	ENSG00000155849
Background	0.30163	ENSG00000128335
Background	0.02837	ENSG00000132330
Background	-0.12306	ENSG00000005801
Background	0.08358	ENSG00000115339
Background	0.15707	ENSG00000147996
Background	0.24639	ENSG00000131584
Background	0.06297	ENSG00000142409
Background	-0.04831	ENSG00000100344
Background	0.05739	ENSG00000105607
Background	6e-05	ENSG00000147231
Background	0.12653	ENSG00000151498
Background	0.16335	ENSG00000006638
Background	0.06673	ENSG00000222033
Background	0.10772	ENSG00000148057
Background	-0.09055	ENSG00000115271
Background	0.28412	ENSG00000145217
Background	0.19828	ENSG00000237172
Background	0.03664	ENSG00000215595
Background	-0.10906	ENSG00000183172
Background	-0.01856	ENSG00000115318
Background	0.05362	ENSG00000178078
Background	0.00341	ENSG00000155868
Background	0.1164	ENSG00000124357
Background	0.20898	ENSG00000147535
Background	0.06061	ENSG00000140365
Background	-0.07444	ENSG00000149179
Background	-0.0586	ENSG00000126106
Background	0.15692	ENSG00000110237
Background	0.25289	ENSG00000163633
Background	-0.2287	ENSG00000198522
Background	-0.06787	ENSG00000198130
Background	-0.11766	ENSG00000125971
Background	-0.01353	ENSG00000183569
Background	0.09768	ENSG00000086544
Background	0.19353	ENSG00000213859
Background	0.1257	ENSG00000105641
Background	0.00129	ENSG00000110921
Background	0.13985	ENSG00000170917
Background	0.16792	ENSG00000158552
Background	-0.06454	ENSG00000184574
Background	-0.13851	ENSG00000171130
Background	0.18092	ENSG00000117262
Background	0.14581	ENSG00000033011
Background	0.12897	ENSG00000132254
Background	-0.13955	ENSG00000170502
Background	-0.00222	ENSG00000055950
Background	0.21552	ENSG00000137070
Background	0.11844	ENSG00000143595
Background	0.09028	ENSG00000259431
Background	0.10166	ENSG00000165861
Background	0.02079	ENSG00000166780
Background	0.09444	ENSG00000272869
Background	0.08504	ENSG00000170509
Background	-0.0214	ENSG00000167264
Background	0.11122	ENSG00000196502
Background	0.08703	ENSG00000179922
Background	0.04708	ENSG00000168297
Background	0.18194	ENSG00000108433
Background	0.0938	ENSG00000159708
Background	0.14596	ENSG00000176715
Background	-0.0611	ENSG00000181894
Background	-0.10382	ENSG00000105372
Background	0.10817	ENSG00000102805
Background	-0.04273	ENSG00000138101
Background	-0.05481	ENSG00000001460
Background	0.08745	ENSG00000172273
Background	-0.1114	ENSG00000101247
Background	-0.06918	ENSG00000087460
Background	-0.06827	ENSG00000162073
Background	0.31677	ENSG00000134830
Background	-0.078	ENSG00000171827
Background	-0.07725	ENSG00000180938
Background	0.11719	ENSG00000154930
Background	0.05902	ENSG00000106992
Background	0.29075	ENSG00000135723
Background	0.09247	ENSG00000214013
Background	-0.09574	ENSG00000171566
Background	0.00412	ENSG00000057294
Background	-0.15147	ENSG00000176371
Background	-0.02029	ENSG00000151065
Background	0.00911	ENSG00000267740
Background	-0.09451	ENSG00000133422
Background	0.06663	ENSG00000087903
Background	0.14738	ENSG00000164296
Background	-0.17089	ENSG00000114446
Background	0.13999	ENSG00000137343
Background	-0.07458	ENSG00000183474
Background	0.04019	ENSG00000100324
Background	-0.06613	ENSG00000072954
Background	-0.11126	ENSG00000182134
Background	-0.12536	ENSG00000087299
Background	0.05121	ENSG00000145736
Background	0.21772	ENSG00000162994
Background	0.04213	ENSG00000168397
Background	0.23271	ENSG00000163482
Background	0.18899	ENSG00000119227
Background	-0.14282	ENSG00000163879
Background	-0.05215	ENSG00000186073
Background	0.35321	ENSG00000115459
Background	0.26703	ENSG00000125735
Background	0.19768	ENSG00000196843
Background	0.14316	ENSG00000106100
Background	0.25229	ENSG00000167625
Background	-0.15374	ENSG00000140830
Background	-0.03412	ENSG00000174586
Background	-0.02522	ENSG00000167904
Background	0.07562	ENSG00000115661
Background	-0.05996	ENSG00000119522
Background	-0.04125	ENSG00000116525
Background	0.04144	ENSG00000126215
Background	-0.24342	ENSG00000163026
Background	0.04763	ENSG00000131746
Background	0.0663	ENSG00000234769
Background	0.35988	ENSG00000239704
Background	0.34235	ENSG00000135976
Background	0.12823	ENSG00000149292
Background	0.09751	ENSG00000103852
Background	0.098	ENSG00000168014
Background	-0.02074	ENSG00000133131
Background	0.12671	ENSG00000131943
Background	0.10822	ENSG00000004660
Background	0.19219	ENSG00000215018
Background	-0.08204	ENSG00000119772
Background	0.03798	ENSG00000267127
Background	0.27787	ENSG00000196123
Background	-0.07969	ENSG00000011376
Background	-0.05452	ENSG00000112297
Background	0.01066	ENSG00000169629
Background	-0.08086	ENSG00000166275
Background	0.02177	ENSG00000169550
Background	0.35536	ENSG00000168255
Background	-0.03286	ENSG00000160097
Background	-0.07483	ENSG00000124429
Background	-0.12164	ENSG00000049167
Background	0.2345	ENSG00000108773
Background	0.05546	ENSG00000257207
Background	0.08576	ENSG00000196684
Background	0.22203	ENSG00000108797
Background	0.18468	ENSG00000206561
Background	0.12872	ENSG00000205683
Background	0.09345	ENSG00000204790
Background	0.21293	ENSG00000135631
Background	0.20188	ENSG00000103227
Background	0.03231	ENSG00000105738
Background	0.06465	ENSG00000156521
Background	-0.00733	ENSG00000135373
Background	-0.02098	ENSG00000175354
Background	-0.0226	ENSG00000140386
Background	-0.13873	ENSG00000116127
Background	0.17224	ENSG00000251192
Background	-0.01662	ENSG00000134569
Background	-0.00086	ENSG00000155957
Background	0.01981	ENSG00000135541
Background	0.2813	ENSG00000185404
Background	0.02317	ENSG00000135622
Background	0.01412	ENSG00000163389
Background	0.07764	ENSG00000129474
Background	0.15099	ENSG00000103260
Background	0.09516	ENSG00000123104
Background	0.11174	ENSG00000167676
Background	0.06062	ENSG00000139668
Background	0.43138	ENSG00000006025
Background	0.00422	ENSG00000101333
Background	-0.01301	ENSG00000145882
Background	-0.05967	ENSG00000196405
Background	0.04164	ENSG00000183309
Background	-0.09412	ENSG00000162437
Background	0.11188	ENSG00000174233
Background	0.1303	ENSG00000188315
Background	0.0854	ENSG00000151023
Background	0.14821	ENSG00000140511
Background	-0.09251	ENSG00000106603
Background	-0.12342	ENSG00000154582
Background	-0.16497	ENSG00000172731
Background	0.01037	ENSG00000166704
Background	-0.0236	ENSG00000196511
Background	0.09101	ENSG00000091137
Background	-0.06831	ENSG00000151164
Background	0.12608	ENSG00000119408
Background	-0.16444	ENSG00000141664
Background	-0.16572	ENSG00000151576
