group	corr_value	gene_id
Targets	0.04552	ENSG00000148296
Targets	-0.13737	ENSG00000188313
Targets	0.03465	ENSG00000105856
Targets	-0.01652	ENSG00000102100
Targets	-0.06838	ENSG00000162909
Targets	-0.00393	ENSG00000043355
Targets	-0.11087	ENSG00000132002
Targets	0.01486	ENSG00000103326
Targets	-0.14419	ENSG00000109099
Targets	-0.08044	ENSG00000092820
Targets	-0.11225	ENSG00000163162
Targets	0.11259	ENSG00000119715
Targets	-0.11766	ENSG00000102804
Targets	0.01256	ENSG00000112812
Targets	0.17991	ENSG00000162298
Targets	0.00379	ENSG00000134049
Targets	-0.06514	ENSG00000166831
Targets	-0.10401	ENSG00000101230
Targets	0.07215	ENSG00000034053
Targets	0.1883	ENSG00000117616
Targets	0.12602	ENSG00000147050
Targets	0.00232	ENSG00000104763
Targets	-0.03964	ENSG00000177606
Targets	0.0584	ENSG00000120616
Targets	-0.12856	ENSG00000149177
Targets	0.12235	ENSG00000182087
Targets	-0.03137	ENSG00000135269
Targets	0.03589	ENSG00000123636
Targets	0.06653	ENSG00000167110
Targets	0.00112	ENSG00000108262
Targets	0.08722	ENSG00000254087
Targets	-0.02711	ENSG00000125304
Targets	0.13367	ENSG00000109046
Targets	-0.0747	ENSG00000050405
Targets	-0.05885	ENSG00000131435
Targets	0.0935	ENSG00000146757
Targets	0.11532	ENSG00000127561
Targets	-0.07385	ENSG00000120738
Targets	-0.05517	ENSG00000137509
Targets	0.03085	ENSG00000112787
Targets	-0.06133	ENSG00000125170
Targets	0.03197	ENSG00000155090
Targets	0.14854	ENSG00000172432
Targets	-0.06276	ENSG00000011566
Targets	-0.09486	ENSG00000113583
Targets	-0.05976	ENSG00000130821
Targets	-0.0099	ENSG00000144566
Targets	-0.02476	ENSG00000168575
Targets	-0.09425	ENSG00000001084
Targets	0.0076	ENSG00000076706
Targets	-0.17412	ENSG00000158747
Targets	-0.01487	ENSG00000134363
Targets	0.09809	ENSG00000196588
Targets	0.03131	ENSG00000163875
Targets	-0.04482	ENSG00000108557
Targets	-0.01206	ENSG00000171603
Targets	-0.09054	ENSG00000144579
Targets	0.05352	ENSG00000100425
Targets	-0.14073	ENSG00000164251
Targets	-0.05055	ENSG00000130779
Targets	-0.03541	ENSG00000011304
Targets	-0.01308	ENSG00000134326
Targets	0.09083	ENSG00000068885
Targets	-0.02835	ENSG00000163527
Targets	0.1279	ENSG00000034677
Targets	-0.02349	ENSG00000101665
Targets	0.00515	ENSG00000181027
Targets	-0.03519	ENSG00000197081
Targets	-0.1022	ENSG00000102996
Targets	-0.02875	ENSG00000154080
Targets	-0.02633	ENSG00000111907
Targets	-0.11163	ENSG00000160014
Targets	-0.12175	ENSG00000009335
Targets	-0.0694	ENSG00000102554
Targets	-0.00143	ENSG00000196937
Targets	0.01102	ENSG00000068078
Targets	-0.0943	ENSG00000139292
Targets	0.01511	ENSG00000131873
Targets	0.00109	ENSG00000008130
Targets	-0.03682	ENSG00000159200
Targets	0.01595	ENSG00000148400
Targets	-0.0687	ENSG00000196792
Targets	-0.15768	ENSG00000101150
Targets	0.0027	ENSG00000156650
Targets	0.09886	ENSG00000170448
Targets	-0.10183	ENSG00000131165
Targets	-0.04567	ENSG00000171867
Targets	0.10943	ENSG00000164305
Targets	0.03426	ENSG00000119541
Targets	0.07603	ENSG00000143126
Targets	-0.04021	ENSG00000240849
Targets	-0.07268	ENSG00000187164
Targets	0.08838	ENSG00000085721
Targets	0.0535	ENSG00000184916
Targets	-0.02614	ENSG00000012660
Targets	-0.04569	ENSG00000054598
Targets	0.03593	ENSG00000135097
Targets	0.07265	ENSG00000133872
Targets	0.00879	ENSG00000198915
Targets	0.05923	ENSG00000189067
Targets	-0.13639	ENSG00000198959
Targets	-0.13624	ENSG00000127948
Targets	0.02135	ENSG00000164830
Targets	0.02273	ENSG00000044574
Targets	0.02247	ENSG00000165802
Targets	-0.01375	ENSG00000130449
Targets	-0.01697	ENSG00000161526
Targets	-0.05491	ENSG00000154734
Targets	0.04841	ENSG00000108639
Targets	-0.0991	ENSG00000186834
Targets	-0.01462	ENSG00000162734
Targets	-0.06894	ENSG00000006453
Targets	-0.00597	ENSG00000115806
Targets	-0.03986	ENSG00000205213
Targets	-0.09568	ENSG00000038427
Targets	-0.10734	ENSG00000165355
Targets	-0.0378	ENSG00000184937
Targets	0.15595	ENSG00000116731
Targets	-0.09249	ENSG00000112874
Targets	-0.06106	ENSG00000157240
Targets	-0.01884	ENSG00000198435
Targets	0.00876	ENSG00000066629
Targets	0.04308	ENSG00000173334
Targets	-0.00584	ENSG00000111737
Targets	0.10888	ENSG00000136842
Targets	-0.00558	ENSG00000181751
Targets	0.05806	ENSG00000198814
Targets	0.08616	ENSG00000153339
Targets	-0.08419	ENSG00000112033
Targets	-0.01342	ENSG00000141551
Targets	0.1405	ENSG00000221978
Targets	-0.05337	ENSG00000129911
Targets	0.00548	ENSG00000100241
Targets	0.06271	ENSG00000158321
Targets	0.00632	ENSG00000157404
Targets	-0.12809	ENSG00000004799
Targets	0.05205	ENSG00000241839
Targets	0.12826	ENSG00000108669
Targets	-0.05677	ENSG00000155760
Targets	-0.15565	ENSG00000130340
Targets	0.03688	ENSG00000082074
Targets	0.00476	ENSG00000091129
Targets	0.17446	ENSG00000173064
Targets	0.03441	ENSG00000110048
Targets	-0.08357	ENSG00000134755
Targets	-0.09177	ENSG00000046604
Targets	-0.16302	ENSG00000105976
Targets	0.01633	ENSG00000130749
Targets	-0.01211	ENSG00000110075
Targets	-0.04773	ENSG00000181104
Targets	0.09744	ENSG00000146830
Targets	0.00035	ENSG00000125347
Targets	-0.02803	ENSG00000184384
Targets	0.05	ENSG00000134910
Targets	0.03904	ENSG00000197037
Targets	0.06977	ENSG00000140332
Targets	0.04475	ENSG00000204519
Targets	0.01493	ENSG00000121481
Targets	0.03039	ENSG00000166454
Targets	-0.05206	ENSG00000101670
Targets	0.06534	ENSG00000146083
Targets	-0.06614	ENSG00000130164
Targets	0.09646	ENSG00000084676
Targets	-0.01302	ENSG00000184545
Targets	0.11569	ENSG00000139718
Targets	0.12702	ENSG00000119707
Targets	0.08583	ENSG00000074755
Targets	-0.0867	ENSG00000157107
Targets	-0.05117	ENSG00000176597
Targets	-0.08535	ENSG00000105971
Targets	-0.10696	ENSG00000106078
Targets	-0.03339	ENSG00000011007
Targets	0.028	ENSG00000155304
Targets	-0.0321	ENSG00000185950
Targets	0.04876	ENSG00000071564
Targets	-0.12005	ENSG00000163347
Targets	-0.05691	ENSG00000065809
Targets	0.09439	ENSG00000069020
Targets	0.07196	ENSG00000122574
Targets	0.02836	ENSG00000165915
Targets	0.02049	ENSG00000121281
Targets	0.0045	ENSG00000130224
Targets	-0.05388	ENSG00000005020
Targets	0.02929	ENSG00000181744
Targets	-0.12696	ENSG00000106299
Targets	0.14596	ENSG00000069424
Targets	-0.09968	ENSG00000183723
Targets	0.03321	ENSG00000042429
Targets	-0.02395	ENSG00000142599
Targets	-0.07471	ENSG00000132294
Targets	0.13468	ENSG00000158805
Targets	0.13245	ENSG00000141644
Targets	-0.00994	ENSG00000143641
Targets	0.05536	ENSG00000005339
Targets	0.03688	ENSG00000118200
Targets	0.09501	ENSG00000176490
Targets	0.07422	ENSG00000182771
Targets	0.05662	ENSG00000178538
Targets	-0.04049	ENSG00000168743
Targets	-0.08588	ENSG00000185551
Targets	0.01061	ENSG00000005893
Targets	-0.05494	ENSG00000197122
Targets	0.09055	ENSG00000143093
Targets	0.0432	ENSG00000166086
Targets	-0.04708	ENSG00000110881
Targets	-0.01598	ENSG00000011275
Targets	0.05202	ENSG00000116675
Targets	-0.04713	ENSG00000086062
Targets	-0.07615	ENSG00000183864
Targets	-0.17272	ENSG00000198363
Targets	0.18679	ENSG00000143384
Targets	-0.05397	ENSG00000088256
Targets	-0.09215	ENSG00000140391
Targets	-0.02312	ENSG00000102158
Targets	-0.02557	ENSG00000166734
Targets	0.08563	ENSG00000072786
Targets	0.052	ENSG00000183495
Targets	0.08573	ENSG00000184602
Targets	0.01884	ENSG00000084444
Targets	0.03892	ENSG00000132824
Targets	-0.01619	ENSG00000140941
Targets	0.00055	ENSG00000164402
Targets	0.09909	ENSG00000204256
Targets	0.03449	ENSG00000130559
Targets	0.05566	ENSG00000164181
Targets	-0.07744	ENSG00000179152
Targets	0.12356	ENSG00000086619
Targets	0.09958	ENSG00000186111
Targets	0.0959	ENSG00000106948
Targets	-0.06144	ENSG00000205339
Targets	-0.00213	ENSG00000135503
Targets	-0.08263	ENSG00000198142
Targets	0.05086	ENSG00000151025
Targets	-0.03919	ENSG00000113916
Targets	-0.06717	ENSG00000122042
Targets	-0.08504	ENSG00000148719
Targets	0.14782	ENSG00000129933
Targets	0.05817	ENSG00000196743
Targets	0.12731	ENSG00000162231
Targets	-0.06643	ENSG00000091009
Targets	-0.09612	ENSG00000106546
Targets	-0.01096	ENSG00000108946
Targets	-0.02751	ENSG00000131398
Targets	0.03865	ENSG00000166471
Targets	-0.07951	ENSG00000128595
Targets	0.17453	ENSG00000168421
Targets	-0.02289	ENSG00000205133
Targets	-0.03395	ENSG00000206560
Targets	-0.07427	ENSG00000008256
Targets	0.11238	ENSG00000170242
Targets	-0.00836	ENSG00000117868
Targets	-0.07908	ENSG00000198561
Targets	0.0109	ENSG00000140577
Targets	-0.07512	ENSG00000134287
Targets	-0.006	ENSG00000142875
Targets	0.07977	ENSG00000171988
Targets	0.00519	ENSG00000153214
Targets	-0.02312	ENSG00000168461
Targets	-0.04337	ENSG00000170248
Targets	-0.001	ENSG00000151553
Targets	-0.02861	ENSG00000095637
Targets	0.06047	ENSG00000133657
Targets	0.06812	ENSG00000065911
Targets	0.09236	ENSG00000137075
Targets	-0.06728	ENSG00000157933
Targets	0.14144	ENSG00000198399
Targets	-0.07552	ENSG00000138594
Targets	-0.06952	ENSG00000115993
Targets	0.05668	ENSG00000166532
Targets	-0.00917	ENSG00000067369
Targets	0.10383	ENSG00000146530
Targets	0.05926	ENSG00000011523
Targets	-0.08231	ENSG00000071054
Targets	-0.00689	ENSG00000170348
Targets	0.00442	ENSG00000178951
Targets	-0.04795	ENSG00000107929
Targets	0.04448	ENSG00000179364
Targets	-0.06614	ENSG00000158470
Targets	0.0067	ENSG00000151458
Targets	0.01813	ENSG00000114554
Targets	0.13215	ENSG00000124151
Targets	0.12135	ENSG00000025039
Targets	0.06064	ENSG00000162367
Targets	-0.00722	ENSG00000102471
Targets	-0.07849	ENSG00000180530
Targets	0.0434	ENSG00000117020
Targets	-0.02786	ENSG00000151150
Targets	-0.07319	ENSG00000137942
Targets	0.02412	ENSG00000096070
Targets	-0.03414	ENSG00000187109
Targets	0.05118	ENSG00000131023
Targets	0.01935	ENSG00000196227
Targets	-0.09966	ENSG00000170915
Targets	-0.02983	ENSG00000065613
Targets	-0.12145	ENSG00000067082
Targets	0.08077	ENSG00000121749
Targets	-0.08682	ENSG00000138448
Targets	0.04975	ENSG00000147454
Targets	0.067	ENSG00000136536
Targets	-0.04756	ENSG00000162337
Targets	0.06845	ENSG00000131149
Targets	-0.0014	ENSG00000138593
Targets	0.09212	ENSG00000068305
Targets	0.07741	ENSG00000204681
Targets	0.07274	ENSG00000037749
Targets	0.0366	ENSG00000116191
Targets	-0.09312	ENSG00000162512
Targets	0.07505	ENSG00000145734
Targets	-0.05618	ENSG00000050820
Targets	-0.09751	ENSG00000187678
Targets	-0.08085	ENSG00000023909
Targets	0.07297	ENSG00000178904
Targets	0.01266	ENSG00000007168
Targets	-0.06551	ENSG00000183579
Targets	0.09919	ENSG00000116017
Targets	0.05395	ENSG00000038532
Targets	0.00307	ENSG00000113580
Targets	0.1011	ENSG00000116604
Targets	0.06554	ENSG00000108510
Targets	-0.05659	ENSG00000163293
Targets	0.05406	ENSG00000139826
Targets	-0.13211	ENSG00000101346
Targets	-0.02197	ENSG00000105939
Targets	0.06293	ENSG00000196776
Targets	-0.00891	ENSG00000124486
Targets	0.07704	ENSG00000173276
Targets	0.0786	ENSG00000103111
Targets	-0.00155	ENSG00000110723
Targets	0.04843	ENSG00000011201
Targets	-0.09509	ENSG00000077147
Targets	-0.10432	ENSG00000163110
Targets	0.08609	ENSG00000100697
Targets	0.07507	ENSG00000165813
Targets	-0.0903	ENSG00000156675
Targets	0.00226	ENSG00000029363
Targets	-0.08445	ENSG00000182957
Targets	0.00053	ENSG00000197860
Targets	0.02433	ENSG00000100154
Targets	0.08073	ENSG00000160218
Targets	0.05619	ENSG00000186591
Targets	-0.02487	ENSG00000133985
Targets	-0.00178	ENSG00000078140
Targets	-0.049	ENSG00000151692
Targets	0.00209	ENSG00000136603
Targets	-0.05254	ENSG00000132359
Targets	0.00768	ENSG00000080815
Targets	0.17849	ENSG00000183508
Targets	-0.01349	ENSG00000134243
Targets	-0.08051	ENSG00000213853
Targets	0.0996	ENSG00000114331
Targets	0.00674	ENSG00000183943
Targets	0.02285	ENSG00000089057
Targets	-0.09856	ENSG00000101152
Targets	0.11248	ENSG00000111860
Targets	-0.03026	ENSG00000006468
Targets	-0.05507	ENSG00000127329
Targets	0.10186	ENSG00000116852
Targets	0.07623	ENSG00000179454
Targets	0.12997	ENSG00000164938
Targets	0.08834	ENSG00000109118
Targets	0.14055	ENSG00000082258
Targets	0.09207	ENSG00000132326
Targets	0.05068	ENSG00000125827
Targets	0.01423	ENSG00000025293
Targets	-0.08129	ENSG00000169641
Targets	-0.03619	ENSG00000117500
Targets	-0.07435	ENSG00000163577
Targets	0.02766	ENSG00000122779
Targets	0.04225	ENSG00000148358
Targets	0.00679	ENSG00000174437
Targets	-0.06237	ENSG00000166900
Targets	-0.01325	ENSG00000108582
Targets	-0.04481	ENSG00000153936
Targets	0.14952	ENSG00000165633
Targets	0.06612	ENSG00000118217
Targets	0.07714	ENSG00000071537
Targets	-0.07898	ENSG00000187134
Targets	0.13751	ENSG00000048471
Targets	0.07504	ENSG00000122068
Targets	-0.04782	ENSG00000152127
Targets	0.12349	ENSG00000113742
Targets	0.11452	ENSG00000187605
Targets	0.01911	ENSG00000149289
Targets	0.0071	ENSG00000147852
Targets	-0.00123	ENSG00000123575
Targets	-0.05375	ENSG00000100596
Targets	-0.00352	ENSG00000109133
Targets	0.03836	ENSG00000135968
Targets	0.16121	ENSG00000164327
Targets	0.02147	ENSG00000105926
Targets	0.02409	ENSG00000205189
Targets	0.04019	ENSG00000088179
Targets	0.08817	ENSG00000169359
Targets	0.06071	ENSG00000149212
Targets	-0.03199	ENSG00000124209
Targets	-0.0932	ENSG00000083312
Targets	0.08627	ENSG00000143970
Targets	-0.02327	ENSG00000128585
Targets	0.01469	ENSG00000160551
Targets	0.11014	ENSG00000078177
Targets	-0.0147	ENSG00000151422
Targets	0.0899	ENSG00000118922
Targets	0.06305	ENSG00000105810
Targets	-0.04812	ENSG00000106460
Targets	0.10368	ENSG00000100354
Targets	0.14846	ENSG00000055609
Targets	-0.03694	ENSG00000079950
Background	0.05108	ENSG00000115919
Background	-0.16033	ENSG00000115539
Background	0.00292	ENSG00000155363
Background	-0.02183	ENSG00000171421
Background	0.02466	ENSG00000136891
Background	-0.06083	ENSG00000187242
Background	-0.01796	ENSG00000164961
Background	0.0315	ENSG00000146215
Background	-0.16133	ENSG00000105618
Background	0.05727	ENSG00000105409
Background	0.11543	ENSG00000104859
Background	0.02644	ENSG00000159403
Background	-0.05332	ENSG00000171307
Background	-0.00367	ENSG00000168528
Background	0.1143	ENSG00000105397
Background	-0.031	ENSG00000171960
Background	0.03523	ENSG00000170745
Background	0.20713	ENSG00000205560
Background	0.01348	ENSG00000100147
Background	-0.06207	ENSG00000170310
Background	0.10266	ENSG00000111679
Background	0.08893	ENSG00000198960
Background	0.00456	ENSG00000183763
Background	0.07573	ENSG00000108786
Background	-0.04857	ENSG00000109610
Background	-0.01853	ENSG00000142676
Background	-0.14096	ENSG00000139832
Background	-0.1015	ENSG00000179409
Background	0.17368	ENSG00000139547
Background	0.0783	ENSG00000204301
Background	-0.01099	ENSG00000198841
Background	0.06222	ENSG00000137656
Background	0.11328	ENSG00000143569
Background	0.04213	ENSG00000167632
Background	-0.03648	ENSG00000175792
Background	-0.06473	ENSG00000198467
Background	0.01826	ENSG00000243279
Background	0.08489	ENSG00000215014
Background	0.00958	ENSG00000182272
Background	0.03237	ENSG00000178386
Background	-0.04415	ENSG00000102384
Background	-0.05615	ENSG00000128463
Background	0.09832	ENSG00000183019
Background	0.01567	ENSG00000244607
Background	0.04063	ENSG00000166682
Background	0.05716	ENSG00000183486
Background	-0.05543	ENSG00000142910
Background	0.1223	ENSG00000135502
Background	0.08828	ENSG00000174871
Background	0.04485	ENSG00000126953
Background	-0.06613	ENSG00000100294
Background	0.14371	ENSG00000171817
Background	0.01709	ENSG00000010219
Background	-0.10002	ENSG00000141499
Background	0.06431	ENSG00000213889
Background	0.03905	ENSG00000167670
Background	0.01804	ENSG00000092094
Background	0.03408	ENSG00000204947
Background	-0.0824	ENSG00000162542
Background	0.06554	ENSG00000177599
Background	-0.0197	ENSG00000156795
Background	0.00442	ENSG00000169696
Background	0.06646	ENSG00000070759
Background	-0.04539	ENSG00000148120
Background	0.04902	ENSG00000172183
Background	0.10332	ENSG00000147255
Background	0.03793	ENSG00000197363
Background	0.0323	ENSG00000198157
Background	0.05212	ENSG00000213888
Background	0.14481	ENSG00000213760
Background	0.1472	ENSG00000083223
Background	0.14329	ENSG00000168060
Background	0.08309	ENSG00000183647
Background	-0.01833	ENSG00000182518
Background	-0.10379	ENSG00000188690
Background	0.13537	ENSG00000160688
Background	-0.01795	ENSG00000162129
Background	0.06843	ENSG00000151445
Background	-0.05394	ENSG00000011478
Background	0.19656	ENSG00000254469
Background	0.02305	ENSG00000145014
Background	0.0892	ENSG00000185272
Background	0.02783	ENSG00000130305
Background	0.07144	ENSG00000249709
Background	0.06956	ENSG00000158717
Background	-0.10318	ENSG00000154328
Background	0.06479	ENSG00000119723
Background	0.02936	ENSG00000164675
Background	0.01726	ENSG00000105953
Background	0.00793	ENSG00000168818
Background	8e-04	ENSG00000088836
Background	0.13406	ENSG00000173914
Background	0.05043	ENSG00000241360
Background	0.04217	ENSG00000133313
Background	0.2344	ENSG00000175463
Background	-0.01413	ENSG00000138111
Background	0.14571	ENSG00000168918
Background	0.11002	ENSG00000129749
Background	0.03374	ENSG00000053770
Background	0.12052	ENSG00000119509
Background	0.20564	ENSG00000155849
Background	0.05597	ENSG00000128335
Background	0.04529	ENSG00000132330
Background	0.13945	ENSG00000005801
Background	-7e-05	ENSG00000115339
Background	0.21046	ENSG00000147996
Background	0.05982	ENSG00000131584
Background	-0.06613	ENSG00000142409
Background	-0.09903	ENSG00000100344
Background	0.0433	ENSG00000105607
Background	0.11897	ENSG00000147231
Background	0.15006	ENSG00000151498
Background	0.03264	ENSG00000006638
Background	-0.07463	ENSG00000222033
Background	0.08727	ENSG00000148057
Background	-0.01139	ENSG00000115271
Background	-0.01022	ENSG00000145217
Background	0.0549	ENSG00000237172
Background	0.08139	ENSG00000215595
Background	0.09994	ENSG00000183172
Background	0.01548	ENSG00000115318
Background	0.01225	ENSG00000178078
Background	0.02704	ENSG00000155868
Background	0.11675	ENSG00000124357
Background	0.10887	ENSG00000147535
Background	-0.09872	ENSG00000140365
Background	-0.02088	ENSG00000149179
Background	-0.11278	ENSG00000126106
Background	-0.03673	ENSG00000110237
Background	0.09958	ENSG00000163633
Background	-0.05054	ENSG00000198522
Background	-0.01271	ENSG00000198130
Background	-0.06991	ENSG00000125971
Background	0.12736	ENSG00000183569
Background	-0.0257	ENSG00000086544
Background	-0.03576	ENSG00000213859
Background	0.20402	ENSG00000105641
Background	0.00928	ENSG00000110921
Background	0.04327	ENSG00000170917
Background	0.0158	ENSG00000158552
Background	0.04417	ENSG00000184574
Background	-0.01125	ENSG00000171130
Background	0.12995	ENSG00000117262
Background	-0.04953	ENSG00000033011
Background	0.02845	ENSG00000132254
Background	-0.08394	ENSG00000170502
Background	-0.12087	ENSG00000055950
Background	0.17333	ENSG00000137070
Background	0.2995	ENSG00000143595
Background	0.08338	ENSG00000259431
Background	0.05983	ENSG00000165861
Background	0.00472	ENSG00000166780
Background	0.09237	ENSG00000272869
Background	0.1533	ENSG00000170509
Background	0.02115	ENSG00000167264
Background	0.08774	ENSG00000196502
Background	0.07113	ENSG00000179922
Background	0.02068	ENSG00000168297
Background	0.04311	ENSG00000108433
Background	0.04584	ENSG00000159708
Background	0.11864	ENSG00000176715
Background	0.03603	ENSG00000181894
Background	-0.07196	ENSG00000105372
Background	0.04289	ENSG00000102805
Background	0.04636	ENSG00000138101
Background	-0.01714	ENSG00000001460
Background	0.17683	ENSG00000172273
Background	0.00231	ENSG00000101247
Background	0.02277	ENSG00000087460
Background	0.03892	ENSG00000162073
Background	0.22905	ENSG00000134830
Background	0.06274	ENSG00000171827
Background	0.04512	ENSG00000180938
Background	0.1018	ENSG00000154930
Background	-0.07644	ENSG00000106992
Background	0.04481	ENSG00000135723
Background	0.10147	ENSG00000214013
Background	-0.0558	ENSG00000171566
Background	0.00717	ENSG00000057294
Background	0.0172	ENSG00000176371
Background	-0.00721	ENSG00000151065
Background	0.09914	ENSG00000267740
Background	0.06773	ENSG00000133422
Background	0.05264	ENSG00000087903
Background	-0.00836	ENSG00000164296
Background	-0.01882	ENSG00000114446
Background	0.05736	ENSG00000137343
Background	-0.05554	ENSG00000183474
Background	0.08607	ENSG00000100324
Background	0.09471	ENSG00000072954
Background	0.06478	ENSG00000182134
Background	-0.03012	ENSG00000087299
Background	-0.0397	ENSG00000145736
Background	0.15714	ENSG00000162994
Background	0.04073	ENSG00000168397
Background	0.04895	ENSG00000163482
Background	0.05494	ENSG00000119227
Background	0.035	ENSG00000163879
Background	0.0352	ENSG00000186073
Background	0.13226	ENSG00000115459
Background	0.19991	ENSG00000125735
Background	0.12376	ENSG00000196843
Background	0.04086	ENSG00000106100
Background	0.01647	ENSG00000167625
Background	0.02454	ENSG00000140830
Background	0.11728	ENSG00000174586
Background	0.06156	ENSG00000167904
Background	-0.00676	ENSG00000115661
Background	0.05321	ENSG00000119522
Background	0.06286	ENSG00000116525
Background	0.03214	ENSG00000126215
Background	0.04803	ENSG00000163026
Background	-0.00533	ENSG00000131746
Background	0.05772	ENSG00000234769
Background	0.12948	ENSG00000239704
Background	0.18055	ENSG00000135976
Background	0.01197	ENSG00000149292
Background	-0.10615	ENSG00000103852
Background	0.0548	ENSG00000168014
Background	-0.04766	ENSG00000133131
Background	-0.02639	ENSG00000131943
Background	-0.01724	ENSG00000004660
Background	0.1118	ENSG00000215018
Background	0.04904	ENSG00000119772
Background	0.13357	ENSG00000267127
Background	0.15582	ENSG00000196123
Background	-0.09332	ENSG00000011376
Background	-0.02532	ENSG00000112297
Background	0.02947	ENSG00000169629
Background	0.00254	ENSG00000166275
Background	0.07834	ENSG00000169550
Background	0.19848	ENSG00000168255
Background	0.12044	ENSG00000160097
Background	0.02542	ENSG00000124429
Background	-0.02859	ENSG00000049167
Background	0.02871	ENSG00000108773
Background	-0.06139	ENSG00000257207
Background	0.10038	ENSG00000196684
Background	0.08218	ENSG00000108797
Background	0.14776	ENSG00000206561
Background	0.15754	ENSG00000205683
Background	0.1205	ENSG00000204790
Background	-0.08466	ENSG00000135631
Background	0.04619	ENSG00000103227
Background	-0.0671	ENSG00000105738
Background	0.0223	ENSG00000156521
Background	-0.03851	ENSG00000135373
Background	0.04759	ENSG00000175354
Background	0.10971	ENSG00000140386
Background	0.0823	ENSG00000116127
Background	0.14754	ENSG00000251192
Background	0.00018	ENSG00000134569
Background	-0.0056	ENSG00000155957
Background	-0.02214	ENSG00000135541
Background	0.0413	ENSG00000185404
Background	-0.04297	ENSG00000135622
Background	0.1015	ENSG00000163389
Background	-0.12776	ENSG00000129474
Background	-0.02836	ENSG00000103260
Background	0.07714	ENSG00000123104
Background	0.13061	ENSG00000167676
Background	0.09805	ENSG00000139668
Background	0.14858	ENSG00000006025
Background	-0.10091	ENSG00000101333
Background	0.11017	ENSG00000145882
Background	0.06874	ENSG00000196405
Background	0.07287	ENSG00000183309
Background	0.03585	ENSG00000162437
Background	-0.0518	ENSG00000174233
Background	0.16535	ENSG00000188315
Background	-0.00715	ENSG00000151023
Background	-0.0078	ENSG00000140511
Background	0.04906	ENSG00000106603
Background	-0.07173	ENSG00000154582
Background	-0.08511	ENSG00000172731
Background	0.07234	ENSG00000166704
Background	-0.11264	ENSG00000196511
Background	-0.04383	ENSG00000091137
Background	0.0715	ENSG00000151164
Background	-0.09414	ENSG00000119408
Background	-0.09695	ENSG00000141664
Background	-0.00848	ENSG00000151576
