group	corr_value	gene_id
Targets	0.32862	ENSG00000146830
Targets	-0.14548	ENSG00000125347
Targets	-0.08054	ENSG00000184384
Targets	-0.05014	ENSG00000134910
Targets	0.21724	ENSG00000197037
Targets	0.1686	ENSG00000140332
Targets	0.26409	ENSG00000204519
Targets	0.06145	ENSG00000121481
Targets	0.01698	ENSG00000166454
Targets	-0.02191	ENSG00000101670
Targets	0.15223	ENSG00000146083
Targets	-0.09432	ENSG00000130164
Targets	0.18546	ENSG00000084676
Targets	0.00746	ENSG00000184545
Targets	0.28477	ENSG00000139718
Targets	0.2989	ENSG00000119707
Targets	0.25217	ENSG00000074755
Targets	-0.1801	ENSG00000157107
Targets	-0.0228	ENSG00000176597
Targets	-0.17231	ENSG00000105971
Targets	-0.06806	ENSG00000106078
Targets	0.10411	ENSG00000011007
Targets	0.08021	ENSG00000155304
Targets	-0.0404	ENSG00000185950
Targets	0.16484	ENSG00000071564
Targets	-0.23306	ENSG00000163347
Targets	-0.09561	ENSG00000065809
Targets	0.02032	ENSG00000069020
Targets	0.0818	ENSG00000122574
Targets	0.01933	ENSG00000165915
Targets	0.07447	ENSG00000121281
Targets	0.12579	ENSG00000130224
Targets	-0.00374	ENSG00000005020
Targets	0.11397	ENSG00000181744
Targets	-0.15239	ENSG00000106299
Targets	0.26463	ENSG00000069424
Targets	-0.14945	ENSG00000183723
Targets	0.10096	ENSG00000042429
Targets	0.17923	ENSG00000142599
Targets	-0.18789	ENSG00000132294
Targets	0.37931	ENSG00000158805
Targets	0.30742	ENSG00000141644
Targets	-0.06641	ENSG00000143641
Targets	0.15685	ENSG00000005339
Targets	-0.03429	ENSG00000118200
Targets	0.03221	ENSG00000176490
Targets	0.08118	ENSG00000182771
Targets	0.05813	ENSG00000178538
Targets	-0.07778	ENSG00000168743
Targets	-0.12803	ENSG00000185551
Targets	-0.13147	ENSG00000005893
Targets	-0.129	ENSG00000197122
Targets	0.18914	ENSG00000143093
Targets	0.15792	ENSG00000166086
Targets	0.03819	ENSG00000110881
Targets	0.09666	ENSG00000011275
Targets	0.17807	ENSG00000116675
Targets	-0.23342	ENSG00000086062
Targets	-0.08277	ENSG00000183864
Targets	-0.25016	ENSG00000198363
Targets	0.08619	ENSG00000143384
Targets	-0.05334	ENSG00000088256
Targets	-0.10634	ENSG00000140391
Targets	-0.07993	ENSG00000102158
Targets	-0.09457	ENSG00000166734
Targets	0.07055	ENSG00000072786
Targets	0.27443	ENSG00000183495
Targets	0.01578	ENSG00000184602
Targets	0.11872	ENSG00000084444
Targets	-0.13966	ENSG00000132824
Targets	-0.1077	ENSG00000140941
Targets	-0.10049	ENSG00000164402
Targets	0.24289	ENSG00000204256
Targets	0.18665	ENSG00000130559
Targets	0.02314	ENSG00000164181
Targets	-0.12682	ENSG00000179152
Targets	0.12463	ENSG00000086619
Targets	0.10561	ENSG00000186111
Targets	0.17508	ENSG00000106948
Targets	-0.03504	ENSG00000205339
Targets	-0.06123	ENSG00000135503
Targets	-0.19496	ENSG00000198142
Targets	0.16265	ENSG00000151025
Targets	-0.05792	ENSG00000113916
Targets	-0.13232	ENSG00000122042
Targets	-0.15493	ENSG00000148719
Targets	0.22982	ENSG00000129933
Targets	-0.06294	ENSG00000196743
Targets	0.30545	ENSG00000162231
Targets	-0.06523	ENSG00000091009
Targets	-0.1414	ENSG00000106546
Targets	-0.01318	ENSG00000108946
Targets	0.09479	ENSG00000131398
Targets	0.0284	ENSG00000166471
Targets	-0.09327	ENSG00000128595
Targets	0.18098	ENSG00000168421
Targets	-0.04346	ENSG00000205133
Targets	0.05341	ENSG00000206560
Targets	-0.1015	ENSG00000008256
Targets	0.14594	ENSG00000170242
Targets	-0.11486	ENSG00000117868
Targets	-0.26625	ENSG00000198561
Targets	0.01023	ENSG00000140577
Targets	-0.1244	ENSG00000134287
Targets	-0.01242	ENSG00000142875
Targets	0.14817	ENSG00000171988
Targets	-0.16866	ENSG00000153214
Targets	-0.12384	ENSG00000168461
Targets	-0.18644	ENSG00000170248
Targets	0.0078	ENSG00000151553
Targets	0.03911	ENSG00000095637
Targets	0.07397	ENSG00000133657
Targets	0.12232	ENSG00000065911
Targets	0.17084	ENSG00000137075
Targets	0.04137	ENSG00000157933
Targets	0.23661	ENSG00000198399
Targets	-0.23453	ENSG00000138594
Targets	0.03165	ENSG00000115993
Targets	0.0304	ENSG00000166532
Targets	0.09191	ENSG00000067369
Targets	0.17115	ENSG00000146530
Targets	0.23713	ENSG00000011523
Targets	-0.05913	ENSG00000071054
Targets	-0.01495	ENSG00000170348
Targets	-0.05931	ENSG00000178951
Targets	-0.02302	ENSG00000107929
Targets	0.12734	ENSG00000179364
Targets	-0.10553	ENSG00000158470
Targets	0.0092	ENSG00000151458
Targets	0.07098	ENSG00000114554
Targets	-0.00713	ENSG00000124151
Targets	0.23685	ENSG00000025039
Targets	0.12098	ENSG00000162367
Targets	-0.10534	ENSG00000102471
Targets	-0.15237	ENSG00000180530
Targets	0.1073	ENSG00000117020
Targets	0.00374	ENSG00000151150
Targets	-0.05695	ENSG00000137942
Targets	0.06858	ENSG00000096070
Targets	0.00702	ENSG00000187109
Targets	0.10446	ENSG00000131023
Targets	0.07297	ENSG00000196227
Targets	-0.02716	ENSG00000170915
Targets	-0.11543	ENSG00000065613
Targets	-0.10208	ENSG00000067082
Targets	0.11433	ENSG00000121749
Targets	-0.17819	ENSG00000138448
Targets	0.11134	ENSG00000147454
Targets	0.07588	ENSG00000136536
Targets	-0.10685	ENSG00000162337
Targets	0.13384	ENSG00000131149
Targets	0.04798	ENSG00000138593
Targets	0.14493	ENSG00000068305
Targets	0.16827	ENSG00000204681
Targets	0.04958	ENSG00000037749
Targets	-0.13678	ENSG00000116191
Targets	-0.03956	ENSG00000162512
Targets	0.30917	ENSG00000145734
Targets	-0.1243	ENSG00000050820
Targets	-0.11933	ENSG00000187678
Targets	-0.13842	ENSG00000023909
Targets	0.23062	ENSG00000178904
Targets	0.05936	ENSG00000007168
Targets	0.08245	ENSG00000183579
Targets	0.1558	ENSG00000116017
Targets	0.21019	ENSG00000038532
Targets	-0.05504	ENSG00000113580
Targets	0.08969	ENSG00000116604
Targets	0.16876	ENSG00000108510
Targets	-0.12881	ENSG00000163293
Targets	0.05852	ENSG00000139826
Targets	-0.13262	ENSG00000101346
Targets	0.04622	ENSG00000105939
Targets	0.04486	ENSG00000196776
Targets	0.0296	ENSG00000124486
Targets	0.17735	ENSG00000173276
Targets	0.15017	ENSG00000103111
Targets	-0.00544	ENSG00000110723
Targets	-0.04659	ENSG00000011201
Targets	-0.17812	ENSG00000077147
Targets	-0.17763	ENSG00000163110
Targets	0.24762	ENSG00000100697
Targets	0.05022	ENSG00000165813
Targets	-0.07021	ENSG00000156675
Targets	0.10619	ENSG00000029363
Targets	0.01902	ENSG00000182957
Targets	0.06065	ENSG00000197860
Targets	0.11162	ENSG00000100154
Targets	0.20167	ENSG00000160218
Targets	-0.06093	ENSG00000186591
Targets	-0.11946	ENSG00000133985
Targets	0.03085	ENSG00000078140
Targets	0.12103	ENSG00000151692
Targets	-0.12032	ENSG00000136603
Targets	0.06841	ENSG00000132359
Targets	-0.11808	ENSG00000080815
Targets	0.18073	ENSG00000183508
Targets	-0.03073	ENSG00000134243
Targets	-0.13574	ENSG00000213853
Targets	0.16501	ENSG00000114331
Targets	0.07461	ENSG00000183943
Targets	0.13183	ENSG00000089057
Targets	-0.19819	ENSG00000101152
Targets	0.25261	ENSG00000111860
Targets	0.03801	ENSG00000006468
Targets	-0.05745	ENSG00000127329
Targets	0.19875	ENSG00000116852
Targets	0.21106	ENSG00000179454
Targets	0.1256	ENSG00000164938
Targets	0.24016	ENSG00000109118
Targets	0.32779	ENSG00000082258
Targets	0.15757	ENSG00000132326
Targets	0.12722	ENSG00000125827
Targets	-0.08953	ENSG00000025293
Targets	-0.14289	ENSG00000169641
Targets	-0.06277	ENSG00000117500
Targets	-0.08926	ENSG00000163577
Targets	0.15957	ENSG00000122779
Targets	-0.15173	ENSG00000148358
Targets	0.07178	ENSG00000174437
Targets	-0.0408	ENSG00000166900
Targets	-0.03003	ENSG00000108582
Targets	0.05303	ENSG00000153936
Targets	0.19146	ENSG00000165633
Targets	0.01115	ENSG00000118217
Targets	0.09218	ENSG00000071537
Targets	-0.0957	ENSG00000187134
Targets	0.20005	ENSG00000048471
Targets	0.05182	ENSG00000122068
Targets	0.01283	ENSG00000152127
Targets	0.07537	ENSG00000113742
Targets	0.22487	ENSG00000187605
Targets	0.06656	ENSG00000149289
Targets	0.05513	ENSG00000147852
Targets	-0.01995	ENSG00000123575
Targets	-0.15207	ENSG00000100596
Targets	0.07311	ENSG00000109133
Targets	0.12452	ENSG00000135968
Targets	0.1925	ENSG00000164327
Targets	0.15794	ENSG00000105926
Targets	0.11052	ENSG00000205189
Targets	0.1172	ENSG00000088179
Targets	0.07746	ENSG00000169359
Targets	0.13547	ENSG00000149212
Targets	-0.23668	ENSG00000124209
Targets	-0.02024	ENSG00000083312
Targets	0.26293	ENSG00000143970
Targets	0.15453	ENSG00000128585
Targets	0.05694	ENSG00000160551
Targets	0.26293	ENSG00000078177
Targets	0.07321	ENSG00000151422
Targets	0.15639	ENSG00000118922
Targets	0.08852	ENSG00000105810
Targets	-0.1343	ENSG00000106460
Targets	0.33473	ENSG00000100354
Targets	0.33254	ENSG00000055609
Targets	-0.0106	ENSG00000079950
Background	0.04683	ENSG00000115919
Background	-0.14074	ENSG00000115539
Background	0.02668	ENSG00000155363
Background	-0.1152	ENSG00000171421
Background	0.1392	ENSG00000136891
Background	0.05162	ENSG00000187242
Background	-0.09071	ENSG00000164961
Background	0.14187	ENSG00000146215
Background	0.06691	ENSG00000105618
Background	0.20401	ENSG00000105409
Background	0.35055	ENSG00000104859
Background	-0.04908	ENSG00000159403
Background	-0.0605	ENSG00000171307
Background	-0.2033	ENSG00000168528
Background	0.30664	ENSG00000105397
Background	0.00618	ENSG00000171960
Background	0.05072	ENSG00000170745
Background	0.36821	ENSG00000205560
Background	0.23649	ENSG00000100147
Background	-0.09562	ENSG00000170310
Background	0.07139	ENSG00000111679
Background	0.13885	ENSG00000198960
Background	0.16369	ENSG00000183763
Background	0.12723	ENSG00000108786
Background	-0.09847	ENSG00000109610
Background	0.00069	ENSG00000142676
Background	-0.22143	ENSG00000139832
Background	0.07661	ENSG00000179409
Background	0.10518	ENSG00000139547
Background	0.26476	ENSG00000204301
Background	0.11792	ENSG00000198841
Background	0.09937	ENSG00000137656
Background	0.20963	ENSG00000143569
Background	-0.01291	ENSG00000167632
Background	0.08755	ENSG00000175792
Background	-0.10752	ENSG00000198467
Background	0.00317	ENSG00000243279
Background	0.19383	ENSG00000215014
Background	0.06991	ENSG00000182272
Background	0.13223	ENSG00000178386
Background	0.03909	ENSG00000102384
Background	-0.11732	ENSG00000128463
Background	0.15412	ENSG00000183019
Background	0.08407	ENSG00000244607
Background	0.22693	ENSG00000166682
Background	-0.01077	ENSG00000183486
Background	-0.1746	ENSG00000142910
Background	0.24213	ENSG00000135502
Background	0.05441	ENSG00000174871
Background	0.2602	ENSG00000126953
Background	0.05729	ENSG00000100294
Background	0.20629	ENSG00000171817
Background	0.06835	ENSG00000010219
Background	0.09355	ENSG00000141499
Background	0.08356	ENSG00000213889
Background	0.25244	ENSG00000167670
Background	0.22892	ENSG00000092094
Background	-0.00037	ENSG00000204947
Background	-0.0851	ENSG00000162542
Background	0.15465	ENSG00000177599
Background	-0.02705	ENSG00000156795
Background	0.11879	ENSG00000169696
Background	0.10661	ENSG00000070759
Background	-0.10359	ENSG00000148120
Background	0.06449	ENSG00000172183
Background	0.15784	ENSG00000147255
Background	0.01153	ENSG00000197363
Background	0.09237	ENSG00000198157
Background	0.20944	ENSG00000213888
Background	0.23872	ENSG00000213760
Background	0.06057	ENSG00000083223
Background	0.22878	ENSG00000168060
Background	0.19429	ENSG00000183647
Background	0.02313	ENSG00000182518
Background	-0.07719	ENSG00000188690
Background	0.10934	ENSG00000160688
Background	0.18012	ENSG00000162129
Background	0.06579	ENSG00000151445
Background	0.13416	ENSG00000011478
Background	0.39131	ENSG00000254469
Background	0.07018	ENSG00000145014
Background	0.07936	ENSG00000185272
Background	0.13146	ENSG00000130305
Background	0.14287	ENSG00000249709
Background	0.22502	ENSG00000158717
Background	0.02838	ENSG00000154328
Background	0.09006	ENSG00000119723
Background	0.21242	ENSG00000164675
Background	-0.03648	ENSG00000105953
Background	0.04555	ENSG00000168818
Background	-0.02815	ENSG00000088836
Background	0.18531	ENSG00000173914
Background	0.27899	ENSG00000241360
Background	0.03584	ENSG00000133313
Background	0.2669	ENSG00000175463
Background	0.16309	ENSG00000138111
Background	0.14395	ENSG00000168918
Background	0.24072	ENSG00000129749
Background	0.1095	ENSG00000053770
Background	0.1523	ENSG00000119509
Background	0.34996	ENSG00000155849
Background	0.05365	ENSG00000128335
Background	0.30526	ENSG00000132330
Background	0.29354	ENSG00000005801
Background	-0.08429	ENSG00000115339
Background	0.29851	ENSG00000147996
Background	0.24204	ENSG00000131584
Background	0.04641	ENSG00000142409
Background	-0.06085	ENSG00000100344
Background	0.27358	ENSG00000105607
Background	0.20957	ENSG00000147231
Background	0.28441	ENSG00000151498
Background	0.06702	ENSG00000006638
Background	-0.0665	ENSG00000222033
Background	0.0073	ENSG00000148057
Background	0.07208	ENSG00000115271
Background	0.10115	ENSG00000145217
Background	-0.0421	ENSG00000237172
Background	0.17469	ENSG00000215595
Background	0.09131	ENSG00000183172
Background	0.11508	ENSG00000115318
Background	-0.08161	ENSG00000178078
Background	-0.02199	ENSG00000155868
Background	0.0465	ENSG00000124357
Background	0.10033	ENSG00000147535
Background	-0.02662	ENSG00000140365
Background	0.03001	ENSG00000149179
Background	-0.08892	ENSG00000126106
Background	-0.07286	ENSG00000110237
Background	0.16145	ENSG00000163633
Background	-0.0081	ENSG00000198522
Background	0.07293	ENSG00000198130
Background	-0.24022	ENSG00000125971
Background	0.23529	ENSG00000183569
Background	-0.18504	ENSG00000086544
Background	-0.21313	ENSG00000213859
Background	0.22981	ENSG00000105641
Background	0.06872	ENSG00000110921
Background	0.22039	ENSG00000170917
Background	0.07738	ENSG00000158552
Background	-0.01998	ENSG00000184574
Background	0.0877	ENSG00000171130
Background	0.12686	ENSG00000117262
Background	-0.05507	ENSG00000033011
Background	0.07871	ENSG00000132254
Background	-0.06774	ENSG00000170502
Background	-0.11849	ENSG00000055950
Background	0.16367	ENSG00000137070
Background	0.13548	ENSG00000143595
Background	0.27406	ENSG00000259431
Background	0.07213	ENSG00000165861
Background	-0.03048	ENSG00000166780
Background	0.22577	ENSG00000272869
Background	0.21247	ENSG00000170509
Background	-0.01035	ENSG00000167264
Background	0.05739	ENSG00000196502
Background	0.11518	ENSG00000179922
Background	0.02848	ENSG00000168297
Background	0.14667	ENSG00000108433
Background	0.19422	ENSG00000159708
Background	0.23848	ENSG00000176715
Background	0.09187	ENSG00000181894
Background	-0.01701	ENSG00000105372
Background	-0.07508	ENSG00000102805
Background	0.07707	ENSG00000138101
Background	-0.04484	ENSG00000001460
Background	0.24826	ENSG00000172273
Background	0.09093	ENSG00000101247
Background	-0.06584	ENSG00000087460
Background	0.03593	ENSG00000162073
Background	0.32932	ENSG00000134830
Background	0.06366	ENSG00000171827
Background	0.16439	ENSG00000180938
Background	0.08232	ENSG00000154930
Background	-0.1063	ENSG00000106992
Background	0.17542	ENSG00000135723
Background	0.08468	ENSG00000214013
Background	0.09745	ENSG00000171566
Background	-0.09858	ENSG00000057294
Background	0.11844	ENSG00000176371
Background	0.14333	ENSG00000151065
Background	0.07697	ENSG00000267740
Background	0.18051	ENSG00000133422
Background	0.05649	ENSG00000087903
Background	-0.09392	ENSG00000164296
Background	0.03674	ENSG00000114446
Background	0.26582	ENSG00000137343
Background	0.13898	ENSG00000183474
Background	0.2384	ENSG00000100324
Background	0.10393	ENSG00000072954
Background	0.15617	ENSG00000182134
Background	0.12297	ENSG00000087299
Background	0.15326	ENSG00000145736
Background	0.27088	ENSG00000162994
Background	0.18003	ENSG00000168397
Background	0.28064	ENSG00000163482
Background	-0.07041	ENSG00000119227
Background	0.10288	ENSG00000163879
Background	0.0303	ENSG00000186073
Background	0.14112	ENSG00000115459
Background	0.26892	ENSG00000125735
Background	0.17045	ENSG00000196843
Background	0.07888	ENSG00000106100
Background	0.21421	ENSG00000167625
Background	0.1765	ENSG00000140830
Background	0.15395	ENSG00000174586
Background	0.01584	ENSG00000167904
Background	-0.0337	ENSG00000115661
Background	0.0627	ENSG00000119522
Background	0.09938	ENSG00000116525
Background	0.19424	ENSG00000126215
Background	0.23145	ENSG00000163026
Background	-0.13197	ENSG00000131746
Background	0.08528	ENSG00000234769
Background	0.23857	ENSG00000239704
Background	0.4927	ENSG00000135976
Background	-0.03388	ENSG00000149292
Background	-0.11132	ENSG00000103852
Background	0.21839	ENSG00000168014
Background	-0.10685	ENSG00000133131
Background	0.00876	ENSG00000131943
Background	0.04742	ENSG00000004660
Background	0.21206	ENSG00000215018
Background	0.15144	ENSG00000119772
Background	0.18988	ENSG00000267127
Background	0.35188	ENSG00000196123
Background	0.10057	ENSG00000011376
Background	-0.08716	ENSG00000112297
Background	0.07937	ENSG00000169629
Background	-0.05372	ENSG00000166275
Background	0.16234	ENSG00000169550
Background	0.37479	ENSG00000168255
Background	0.11487	ENSG00000160097
Background	0.00486	ENSG00000124429
Background	-0.00729	ENSG00000049167
Background	0.21559	ENSG00000108773
Background	-0.02425	ENSG00000257207
Background	0.12761	ENSG00000196684
Background	0.18848	ENSG00000108797
Background	0.29488	ENSG00000206561
Background	0.17258	ENSG00000205683
Background	0.19363	ENSG00000204790
Background	-0.16933	ENSG00000135631
Background	-0.06264	ENSG00000103227
Background	-0.04119	ENSG00000105738
Background	-0.08447	ENSG00000156521
Background	-0.13787	ENSG00000135373
Background	0.105	ENSG00000175354
Background	0.13471	ENSG00000140386
Background	0.27668	ENSG00000116127
Background	0.16859	ENSG00000251192
Background	0.12052	ENSG00000134569
Background	-0.12303	ENSG00000155957
Background	0.15035	ENSG00000135541
Background	0.14829	ENSG00000185404
Background	0.03777	ENSG00000135622
Background	0.24199	ENSG00000163389
Background	-0.21864	ENSG00000129474
Background	-0.06551	ENSG00000103260
Background	0.12435	ENSG00000123104
Background	0.13033	ENSG00000167676
Background	0.09776	ENSG00000139668
Background	0.27997	ENSG00000006025
Background	-0.07122	ENSG00000101333
Background	0.16095	ENSG00000145882
Background	0.13662	ENSG00000196405
Background	0.03658	ENSG00000183309
Background	0.11251	ENSG00000162437
Background	-0.1212	ENSG00000174233
Background	0.24209	ENSG00000188315
Background	0.04301	ENSG00000151023
Background	-0.0016	ENSG00000140511
Background	0.15252	ENSG00000106603
Background	-0.14051	ENSG00000154582
Background	0.04323	ENSG00000172731
Background	0.1121	ENSG00000166704
Background	-0.01811	ENSG00000196511
Background	0.0277	ENSG00000091137
Background	0.0163	ENSG00000151164
Background	-0.11752	ENSG00000119408
Background	0.00534	ENSG00000141664
Background	0.16997	ENSG00000151576
Background	0.11513	ENSG00000157429
Background	0.00525	ENSG00000186716
